NIT;RAZÓN SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;INGRESOS OPERACIONALES;GANANCIA (PÉRDIDA);TOTAL ACTIVOS;TOTAL PASIVOS;TOTAL PATRIMONIO;Año de Corte
860030613;MALIBU S.A EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;7;6;14;4;10;2022
900800803;MU MECANICOS UNIDOS S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;2431;MANUFACTURA;7;0;8;3;4;2022
901147970;INVERSIONES ABINBEV COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6613;SERVICIOS;7;7;20;0;20;2022
830115250;RODAMUNDI SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4530;COMERCIO;7;0;4;2;2;2022
890502572;ARROCERA GELVEZ SAS;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;CUCUTA;1051;MANUFACTURA;7;0;3;2;1;2022
890919414;INDUSTRIAS EMU S.A.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;2011;MANUFACTURA;7;1;5;2;3;2022
900458726;INVERSIONES METROLLANTAS SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;4530;COMERCIO;7;0;4;3;1;2022
901006475;UPS GLOBAL BUSINESS SERVICES COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;8211;SERVICIOS;7;0;3;2;1;2022
800250192;PRODIAGNOSTICO S.A.;SUPERSALUD;Región Andina;ANTIOQUIA;BELLO;8621;SERVICIOS;7;1;9;2;7;2022
900526959;SACYR CHILE S.A SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4210;CONSTRUCCIÓN;7;1;17;11;6;2022
805021170;ARITEX DE COLOMBIA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;YUMBO;1410;MANUFACTURA;7;0;4;3;1;2022
800168083;COOPERATIVA ANTIOQUEÑA DE SALUD COOPSANA;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8621;SERVICIOS;7;0;2;2;0;2022
900240177;LIFE SUMINISTROS MEDICOS SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4645;COMERCIO;7;0;4;2;2;2022
900793586;RIGHA SOCIEDAD POR ACCIONES SIMPLIFICADA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2816;MANUFACTURA;7;0;5;4;1;2022
901469364;BIOCIRCULO 2 SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2013;MANUFACTURA;7;0;3;1;2;2022
900231851;CONSTRUCTORA SERVING S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;RIONEGRO;4112;CONSTRUCCIÓN;7;0;16;14;2;2022
860051945;ALPHA SEGURIDAD PRIVADA LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8010;SERVICIOS;7;0;3;2;1;2022
830117139;NIPRO MEDICAL CORPORATION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4659;COMERCIO;7;1;8;2;6;2022
890316958;REFORESTADORA ANDINA S.A;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;210;AGROPECUARIO;7;11;122;1;120;2022
830081566;DIELCO SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4752;COMERCIO;7;0;4;2;2;2022
901258454;KORNER SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;7;1;14;13;1;2022
800027291;ORGANIZACION EMPRESARIAL NRC S.A.;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CANDELARIA;5619;SERVICIOS;7;0;3;2;2;2022
900359518;INDUSTRIAS FATELARES S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;1311;MANUFACTURA;7;0;4;3;1;2022
900636608;INFINERA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4652;COMERCIO;7;0;5;5;0;2022
806003450;PANAMERICAN DREDGING  & ENGINEERING S.A.S;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4290;CONSTRUCCIÓN;7;1;6;3;3;2022
830506179;QUIMICA ORION SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;GUARNE ;2023;MANUFACTURA;7;0;2;1;0;2022
900451549;LIEBHERR COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4659;COMERCIO;7;1;4;2;3;2022
900432394;LATERIZIO SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;7;0;9;7;2;2022
900164089;PROMOTORA DE INVERSIONES Y COBRANZAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8291;SERVICIOS;7;3;7;1;6;2022
900666117;VENTAS DOBLE G S.A.S. EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4631;COMERCIO;7;0;2;2;0;2022
800110970;AUTOMOTORES SAN JORGE S.A;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4511;COMERCIO;7;0;4;2;2;2022
830138568;DAIRY PARTNERS AMERICAS MANUFACTURING COLOMBIA LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1040;MANUFACTURA;7;0;12;12;1;2022
900110012;MORARCI GROUP S.A.S.;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4530;COMERCIO;7;0;4;3;1;2022
800024151;YAMIL SABBAGH CONSTRUCCIONES SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4290;CONSTRUCCIÓN;7;0;6;3;2;2022
900019737;VENEPLAST LTDA;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4761;COMERCIO;7;0;6;3;3;2022
901025397;COMERCIALIZADORA ASICUC S.A.S;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;LOS PATIOS;4610;COMERCIO;7;0;2;2;0;2022
800251038;GUALA CLOSURES DE COLOMBIA LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2229;MANUFACTURA;7;1;5;2;3;2022
900098340;TECHNOLOGY STORE 2006 SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TOCANCIPA ;4651;COMERCIO;7;0;2;1;1;2022
830048328;ORAFA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4774;COMERCIO;7;0;8;4;4;2022
900106251;IKE ASISTENCIA COLOMBIA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8299;SERVICIOS;7;0;3;2;1;2022
805031546;LOCALPACK SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4610;COMERCIO;7;1;5;2;2;2022
900331744;CERDON SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;144;AGROPECUARIO;7;0;3;2;1;2022
860038626;AVICULTURA INDUSTRIAL AVINSA S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;145;AGROPECUARIO;7;1;4;2;3;2022
830514755;ABC DE SERVICIOS S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8291;SERVICIOS;7;0;4;3;1;2022
901342879;APEX AMERICA COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8220;SERVICIOS;7;0;4;4;0;2022
900733568;GETCOM SERVICIOS S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;BELLO;8220;SERVICIOS;7;0;4;3;2;2022
900486370;YOYO S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1410;MANUFACTURA;7;0;5;3;2;2022
860008067;FRIGORIFICO GUADALUPE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1011;MANUFACTURA;7;0;4;2;2;2022
900933836;IMPORFOOD PACIFIC BLUE SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;1012;MANUFACTURA;7;0;3;2;1;2022
900682258;DLOCAL COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7490;SERVICIOS;7;0;7;7;0;2022
800129959;AGROVICMART SAS EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;126;AGROPECUARIO;7;2;23;9;14;2022
901000330;KUSHKI COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6312;SERVICIOS;7;2;3;2;1;2022
900836968;SIGNIFY COLOMBIANA S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4644;COMERCIO;7;0;5;4;1;2022
901014446;COLD LINE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2819;MANUFACTURA;7;0;4;3;0;2022
830042244;DIGITAL WARE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6202;SERVICIOS;7;0;19;8;11;2022
900281157;SURACEITES S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4729;COMERCIO;7;0;1;1;0;2022
890907254;HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO  ANTIOQUIA;SUPERSALUD;Región Andina;ANTIOQUIA;RIONEGRO;8610;SERVICIOS;7;1;13;3;10;2022
900750483;SELECTA COMPA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;LA ESTRELLA;1051;MANUFACTURA;7;0;3;2;1;2022
814003448;AUDIOCOM SAS;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;4645;COMERCIO;7;0;10;9;1;2022
800027765;PARTES Y COMPLEMENTOS PLASTICOS SAS;SUPERSOCIEDADES;Región Andina;RISARALDA;PEREIRA;2229;MANUFACTURA;7;1;7;3;4;2022
830104453;MARKETMEDIOS COMUNICACIONES SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7310;SERVICIOS;7;0;4;2;2;2022
860029002;CIRCULO DE VIAJES UNIVERSAL SAS.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7990;SERVICIOS;7;1;80;78;1;2022
830506751;DISTRITODO VS S.A.S.;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SAN SEBASTIAN DE BUENAVISTA;4663;COMERCIO;7;0;2;2;1;2022
890105214;FRIGORIFICO DE LA COSTA SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;1020;MANUFACTURA;7;0;6;3;2;2022
805011222;FERROVIAL CONSTRUCCION SA SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4210;CONSTRUCCIÓN;7;12;29;32;3;2022
900465095;LE & VE ALIMENTOS MACSOL SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;TULUA;4631;COMERCIO;7;1;2;1;1;2022
830003584;D PORTE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4771;COMERCIO;7;0;3;2;1;2022
830137526;POLIEMPAK SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MOSQUERA ;2229;MANUFACTURA;7;0;4;3;1;2022
830093741;FANTASY FLOWER S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;125;AGROPECUARIO;7;0;17;12;5;2022
900329121;INVERSIONES ZULUAGA RUEDA SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;1011;MANUFACTURA;7;0;1;1;0;2022
800051319;ENERGIA Y POTENCIA S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4659;COMERCIO;7;0;6;2;3;2022
900062741;LACTEOS EL GALAN SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ENTRERRIOS;1040;MANUFACTURA;7;0;1;1;1;2022
830073087;INVERSIONES Y ASESORIAS DE TRANSPORTES ANDINO S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4731;COMERCIO;7;0;4;3;1;2022
890115374;FARID CURE Y CIA. S.A.S. ARROCERA DEL LITORAL.;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;1031;MANUFACTURA;7;1;7;2;6;2022
819005725;TAYRONA AUTOMOTRIZ SAS;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SANTA MARTA;4511;COMERCIO;7;0;3;2;1;2022
900749166;MECO INFRAESTRUCTURA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4210;CONSTRUCCIÓN;7;2;30;29;1;2022
900585481;SOCIEDAD MINERA LOS PINOS S.A.S.;SUPERSOCIEDADES;Región Andina;BOYACA;DUITAMA;4661;COMERCIO;7;1;2;1;1;2022
890112801;FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE;SUPERSALUD;Región Caribe;ATLANTICO;SOLEDAD;8610;SERVICIOS;7;0;7;5;2;2022
900215324;NICHOLL´S TACTICA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUSAGASUGA;1410;MANUFACTURA;7;1;3;1;2;2022
901299581;PRODUCTOS FAMILIA RIONEGRO S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;RIONEGRO;1709;MANUFACTURA;7;0;19;4;15;2022
890329874;ALIMENTOS LA CALI SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;PALMIRA;1011;MANUFACTURA;7;0;5;4;1;2022
890918787;IINVERSIONES SALDARRIAGA BAQUERO Y CIA SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;COPACABANA;6494;SERVICIOS;7;7;9;0;9;2022
900711074;SKG TECNOLOGIA S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6201;SERVICIOS;7;1;3;2;1;2022
890906197;UMO S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;GUARNE ;2930;MANUFACTURA;7;0;7;5;2;2022
900428749;DISTRIBUIDORA FP S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;BELLO;4729;COMERCIO;7;0;3;2;1;2022
901164974;JUNICAL MEDICAL S.A.S.;SUPERSALUD;Región Andina;CUNDINAMARCA;GIRARDOT;8610;SERVICIOS;7;0;3;2;1;2022
901193481;PARRA ISAZA GRUPO INVERSIONISTA S.A.S.;SUPERSOCIEDADES;Región Andina;SANTANDER;FLORIDABLANCA;4711;COMERCIO;7;0;3;2;1;2022
900007362;COMPAÑIA MINERA LIDIAR SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;GUACHETA;510;MINERO;7;2;4;1;3;2022
800004228;SARY SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;LA ESTRELLA;1081;MANUFACTURA;7;1;3;1;2;2022
830080150;SILICONAS Y QUIMICOS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4664;COMERCIO;7;1;4;1;2;2022
890922265;HATCH S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7112;SERVICIOS;7;1;8;3;5;2022
900993624;CONCESIONARIA DE VIAS Y PEAJES 2016 SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5221;SERVICIOS;7;2;3;1;2;2022
900251823;SAN AGUSTIN ENERGY CORP. SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;610;MINERO;7;1;7;14;6;2022
860001093;ESCOBAR Y MARTINEZ S.A;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2219;MANUFACTURA;7;0;6;3;4;2022
800163827;ANDIASISTENCIA COMPAÑIA DE ASISTENCIA DE LOS ANDES S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7490;SERVICIOS;7;1;3;2;2;2022
860510672;VERTICAL DE AVIACION SAS EN REORGANIZACION;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5111;SERVICIOS;7;2;40;37;3;2022
800081030;MAYUN S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4663;COMERCIO;7;0;6;4;2;2022
901232482;PORTLAND COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4690;COMERCIO;7;0;7;7;0;2022
816007113;CRISALLTEX SA;SUPERSOCIEDADES;Región Andina;RISARALDA;PEREIRA;1410;MANUFACTURA;7;0;10;5;5;2022
830091965;BAGGRIT DE COLOMBIA SA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUNZA ;1051;MANUFACTURA;7;1;5;2;3;2022
900579568;PUERTO ARTURO SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;820;MINERO;7;5;18;15;3;2022
900249607;OPERADORA DE FRANQUICIAS DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5611;SERVICIOS;7;0;2;3;0;2022
900127127;CI ALLIANCE SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4631;COMERCIO;7;1;12;4;8;2022
900182180;ANDIRENT SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7730;SERVICIOS;7;0;6;6;1;2022
800250926;INSTALACIONES HIDRAULICAS Y SANITARIAS WC SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4322;CONSTRUCCIÓN;7;0;9;5;4;2022
890107100;SERVICIOS EVENTUALES DE COLOMBIA;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;7820;SERVICIOS;7;0;2;1;0;2022
900430878;AZUL & BLANCO MILLONARIOS FC SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;9312;SERVICIOS;7;1;6;2;5;2022
800135532;ASESORES DE SISTEMAS ESPECIALIZADOS EN SOFTWARE SAS ASESOFTWARE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6202;SERVICIOS;7;0;3;2;1;2022
900316995;CONVALLE CONSTRUCTORA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4111;CONSTRUCCIÓN;7;0;10;9;1;2022
860522931;EASYCLEAN GYE S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8121;SERVICIOS;7;0;3;2;2;2022
800002482;VARIADORES SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4659;COMERCIO;7;1;6;4;2;2022
800163265;COMPANIA DE SERVICIOS DE VIGILANCIA PRIVADA PORTILLA Y PORTILLA LTDA;SUPERVIGILANCIA;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8010;SERVICIOS;7;1;3;2;1;2022
800173410;SIGMA SAS;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;CUCUTA;4112;CONSTRUCCIÓN;7;5;10;1;9;2022
901435143;IC PREMIUM S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4662;COMERCIO;7;0;0;0;0;2022
890927276;MEJIA ACEVEDO S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4220;CONSTRUCCIÓN;7;0;3;1;2;2022
900018481;PEI ASSET MANAGEMENT S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6810;SERVICIOS;7;3;11;5;6;2022
900426153;ARITMETIKA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6613;SERVICIOS;7;1;18;16;2;2022
806001147;DISTRIBUCIONES VICTOR PIÑEROS MARTINEZ SAS;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4731;COMERCIO;7;0;1;1;1;2022
830075976;TYCO SERVICES S.A;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4690;COMERCIO;7;1;11;13;2;2022
900569874;SEVEN PHARMA COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;7;1;7;8;1;2022
890901218;TIENDAS DE ROPA INTIMA S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA ;4771;COMERCIO;7;1;3;1;2;2022
890704858;PRAXEDIS DE ARTUNDUAGA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1410;MANUFACTURA;7;1;6;2;3;2022
811022882;TECNOLOGÍAS ALIMENTICIAS S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1089;MANUFACTURA;7;0;4;3;1;2022
900555485;TECNOLOGIA PLASTICA TECNOSA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MADRID;2229;MANUFACTURA;7;0;2;2;1;2022
830028213;QUIMICOS OMA SA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;COTA ;2021;MANUFACTURA;7;0;7;3;3;2022
900403279;IZZEN SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8299;SERVICIOS;7;7;25;11;14;2022
890930448;DIVERTRONICA MEDELLIN S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;9321;SERVICIOS;7;1;11;9;2;2022
811000340;LABORATORIOS FUNAT SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA ;2100;MANUFACTURA;7;0;4;3;1;2022
860527377;GENERAL MEDICA DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4659;COMERCIO;7;0;7;5;3;2022
800006150;EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALUD;SUPERSALUD;Región Andina;HUILA;NEIVA;8621;SERVICIOS;7;0;11;6;6;2022
860002519;ALLIANZ COLOMBIA S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7010;SERVICIOS;7;6;49;0;49;2022
860004902;PROVEEDORA DE PAPELES ANDINA S.A.S.;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;YUMBO;4669;COMERCIO;7;1;6;4;2;2022
800119647;PETROCASINOS S.A.;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;5629;SERVICIOS;7;0;6;2;3;2022
900582129;RED HAT COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7490;SERVICIOS;7;0;6;5;1;2022
801001885;LEON AGUILERA S.A;SUPERSOCIEDADES;Región Andina;HUILA;PITALITO;4111;CONSTRUCCIÓN;7;1;16;13;4;2022
805001194;ABBOTT RAPID DIAGNOSTICS COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;7;0;10;4;6;2022
800256059;CONSTRUIMOS Y SEÑALIZAMOS S.A.;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4210;CONSTRUCCIÓN;7;0;8;5;2;2022
800051838;MANUFACTURAS DE ALUMINIO MADEAL S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2930;MANUFACTURA;7;0;5;3;2;2022
860035198;PLASTIPACK SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2229;MANUFACTURA;7;1;4;3;1;2022
815000316;E.S.E. HOSPITAL RAUL OREJUELA BUENO;SUPERSALUD;Región Pacífica;VALLE DEL CAUCA;PALMIRA;8610;SERVICIOS;7;1;5;1;4;2022
890700666;HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO;SUPERSALUD;Región Andina;TOLIMA;HONDA;8610;SERVICIOS;7;1;6;2;4;2022
800012778;DORICOLOR INDULIT SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA ;3290;MANUFACTURA;7;0;6;4;2;2022
900987866;ENTERPRISE SERVICES COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6202;SERVICIOS;7;1;5;2;3;2022
860000198;CARTONERIA INDUSTRIAL SAS INDUCARTON;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1702;MANUFACTURA;7;1;4;1;3;2022
805026500;CONSORCIO MORENO TAFURT SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4111;CONSTRUCCIÓN;7;1;12;8;4;2022
900717454;METALES Y EXCEDENTES RECUPERADOS S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;APARTADO;4665;COMERCIO;7;0;3;1;1;2022
804011804;COPOWER LTDA;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;7112;SERVICIOS;7;1;6;4;2;2022
900495362;LLANTAS NARIÑO SAS;SUPERSOCIEDADES;Región Pacífica;NARIÑO;PASTO ;4530;COMERCIO;7;0;4;3;1;2022
805017133;POTENCIA Y TECNOLOGIAS INCORPORADAS S.A.;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4659;COMERCIO;7;0;6;5;1;2022
900026174;STANDARD ENERGY COMPANY SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4731;COMERCIO;7;1;4;2;2;2022
900524514;CEVA SALUD ANIMAL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;7;1;5;4;1;2022
900178252;EL NOGAL MATERIALES DE CONSTRUCCION SA;SUPERSOCIEDADES;Región Andina;SANTANDER;SAN GIL;4663;COMERCIO;7;0;1;1;1;2022
830106126;LA ESPERANZA INDUSTRIAL DE ALIMENTOS LTDA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TENJO ;1011;MANUFACTURA;7;0;2;2;1;2022
830121796;DOMINA S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;3110;MANUFACTURA;7;0;5;3;1;2022
900906634;LOGISTICA DE CARGA ESPECIALIZADA MULTIMODAL LOGICEM SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4923;SERVICIOS;7;0;4;3;2;2022
890900097;INDUSTRIAS DE ACERO SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;2593;MANUFACTURA;7;0;5;3;2;2022
900516457;TOPLLANTAS S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4530;COMERCIO;7;0;5;4;1;2022
